age,job_level,housing,saving_accounts,checking_account,credit_amount,duration_months,purpose,employment_years,existing_credits,dependents,monthly_income,default
27,1,rent,little,none,58309.0,18,furniture,12,1,0,54206.0,0
60,3,rent,little,none,166248.0,24,furniture,7,4,2,8000.0,1
51,3,free,little,moderate,580200.0,6,business,20,3,1,23804.0,1
43,1,own,little,rich,132575.0,18,furniture,21,3,3,61085.0,0
58,0,rent,moderate,none,80716.0,36,education,8,4,1,80500.0,0
66,1,own,rich,rich,29172.0,24,repairs,10,2,0,51758.0,0
20,1,own,rich,little,149674.0,48,furniture,15,3,2,70015.0,0
23,3,rent,little,little,54635.0,24,education,8,1,3,30352.0,0
22,1,own,none,little,62726.0,48,education,2,2,1,33771.0,1
22,2,own,moderate,little,172651.0,60,appliances,35,4,1,57052.0,1
64,1,own,little,little,74297.0,24,car,12,2,0,30594.0,0
40,3,rent,none,moderate,93294.0,24,car,0,3,0,15914.0,1
66,1,free,rich,little,154797.0,36,business,10,3,3,58489.0,0
26,2,own,rich,little,64625.0,12,furniture,23,1,0,32063.0,0
52,1,own,little,moderate,45553.0,48,appliances,4,4,2,10137.0,1
37,2,rent,moderate,little,130429.0,24,education,1,2,3,65890.0,0
66,1,own,none,rich,155222.0,36,education,16,2,0,54088.0,0
59,1,own,moderate,little,69805.0,6,car,16,2,3,57559.0,0
52,3,own,moderate,none,67760.0,36,business,19,2,1,58664.0,0
67,3,own,moderate,none,51018.0,18,business,14,1,3,62468.0,0
35,3,own,none,rich,151463.0,36,education,3,1,1,54057.0,0
34,2,rent,little,rich,312181.0,24,car,10,1,3,18211.0,1
41,3,own,moderate,none,172634.0,12,appliances,22,3,0,25449.0,0
20,0,free,little,little,93460.0,60,furniture,0,1,1,63122.0,1
49,1,rent,moderate,none,151732.0,36,car,3,1,3,55337.0,1
52,1,rent,rich,rich,59929.0,60,repairs,37,4,2,42649.0,1
55,2,own,little,rich,123136.0,18,business,1,4,0,14686.0,0
30,1,own,moderate,moderate,51474.0,24,furniture,26,4,3,29887.0,1
64,1,own,moderate,moderate,91738.0,24,appliances,33,4,3,39510.0,0
42,2,free,little,moderate,188229.0,36,car,12,1,1,31410.0,0
26,3,own,moderate,moderate,160688.0,6,car,17,1,1,26150.0,0
21,1,own,little,rich,138841.0,12,business,10,3,0,51001.0,0
31,1,own,moderate,little,126724.0,48,car,4,2,1,71432.0,0
54,1,own,little,moderate,63470.0,18,appliances,28,2,3,56538.0,0
51,1,own,rich,moderate,107526.0,60,appliances,24,4,3,36461.0,1
28,1,own,rich,little,157939.0,12,furniture,13,3,1,43805.0,0
58,2,own,moderate,little,85315.0,60,appliances,37,1,0,56074.0,0
20,2,own,little,little,87313.0,36,car,36,2,2,34260.0,1
45,2,own,none,moderate,74449.0,36,education,10,4,3,48847.0,1
46,1,rent,moderate,moderate,83202.0,18,appliances,31,4,3,38592.0,0
26,3,own,little,little,62069.0,48,appliances,5,2,1,38190.0,1
20,1,own,none,none,100152.0,24,furniture,5,2,2,16425.0,1
42,2,own,little,rich,81457.0,36,car,21,2,3,45799.0,0
51,3,own,moderate,rich,40760.0,6,car,2,1,2,52358.0,0
29,1,free,moderate,little,470036.0,24,education,18,2,2,60183.0,0
59,1,own,moderate,moderate,52973.0,48,education,33,3,3,13634.0,1
26,3,rent,none,moderate,91052.0,12,car,6,3,2,62154.0,0
32,1,rent,moderate,none,102406.0,36,furniture,15,2,2,58091.0,0
57,2,rent,little,rich,71616.0,6,appliances,37,1,1,71504.0,0
42,0,own,none,moderate,93542.0,48,furniture,8,4,1,38448.0,1
22,2,own,none,none,60408.0,60,car,12,2,2,46237.0,1
28,1,rent,moderate,little,152712.0,18,repairs,33,2,0,26542.0,0
51,0,own,moderate,little,97407.0,12,car,36,2,2,43885.0,0
41,2,rent,little,moderate,151909.0,36,business,5,3,3,39314.0,1
32,1,rent,rich,little,238455.0,6,car,37,3,0,47737.0,0
55,1,rent,little,little,83388.0,24,furniture,3,4,1,44226.0,0
25,0,own,little,rich,157011.0,12,furniture,4,1,0,59609.0,0
22,1,rent,moderate,little,248155.0,24,education,5,2,1,41334.0,1
65,1,rent,little,moderate,91667.0,6,education,12,2,0,67916.0,0
43,0,rent,little,none,149441.0,6,car,23,2,2,8000.0,1
35,3,own,moderate,little,74670.0,6,education,27,4,1,68276.0,0
23,0,own,little,little,202466.0,24,furniture,12,2,3,20184.0,1
54,2,own,little,little,73139.0,24,car,17,3,0,59803.0,0
65,1,own,little,little,150518.0,12,repairs,6,1,2,57161.0,0
30,1,own,little,little,179346.0,24,appliances,3,3,0,25690.0,1
45,3,free,rich,little,48660.0,48,appliances,30,2,0,67022.0,0
22,1,own,none,moderate,66169.0,12,business,23,4,3,23668.0,1
30,3,rent,moderate,little,64582.0,36,car,21,3,0,21240.0,0
34,1,own,moderate,rich,188709.0,36,education,20,1,3,36934.0,0
67,2,own,little,none,48766.0,6,appliances,25,4,1,37798.0,0
57,2,own,little,rich,120020.0,18,car,29,2,3,34095.0,0
62,3,own,little,moderate,152648.0,24,furniture,34,2,3,46261.0,0
49,2,free,moderate,little,109276.0,36,furniture,22,4,1,51666.0,1
46,2,own,rich,rich,212106.0,12,car,39,3,3,43555.0,0
68,1,rent,moderate,moderate,31109.0,60,furniture,29,3,2,24063.0,1
20,1,own,little,little,142166.0,36,repairs,18,4,0,29654.0,1
57,3,free,little,none,88517.0,18,business,31,3,3,82938.0,0
51,1,own,rich,little,40012.0,6,car,18,1,0,26094.0,0
57,1,own,little,little,51603.0,12,education,21,4,3,26774.0,0
44,2,own,rich,none,252473.0,24,car,3,1,1,17064.0,0
30,1,own,moderate,none,144254.0,24,education,11,4,1,62463.0,0
62,3,own,rich,little,159715.0,36,appliances,14,1,0,62285.0,0
50,2,rent,none,moderate,175497.0,36,education,14,2,0,52148.0,0
23,2,rent,none,moderate,43735.0,12,business,9,2,0,68161.0,0
41,3,rent,moderate,rich,114398.0,24,furniture,18,3,1,31986.0,0
36,0,own,moderate,little,190813.0,6,education,7,4,0,24220.0,0
33,1,own,little,moderate,77531.0,18,business,30,2,3,49966.0,0
57,2,own,none,none,223567.0,36,appliances,8,4,3,53514.0,1
45,1,free,moderate,little,68353.0,18,business,28,4,0,48427.0,1
50,2,rent,little,none,106389.0,36,repairs,6,1,1,39433.0,0
65,3,rent,moderate,none,125307.0,60,appliances,7,2,3,63503.0,0
58,2,rent,little,little,155245.0,24,business,16,3,1,44215.0,1
30,1,own,moderate,rich,83063.0,12,appliances,14,3,1,49555.0,0
60,3,own,moderate,little,181184.0,18,car,15,3,1,44481.0,0
62,2,own,little,rich,127620.0,6,furniture,6,4,0,36138.0,0
42,2,own,little,rich,36928.0,24,education,18,3,1,25865.0,0
59,1,own,none,little,297136.0,36,furniture,37,4,1,52588.0,1
53,3,own,rich,rich,55563.0,24,appliances,24,2,0,8000.0,0
44,2,rent,none,none,312200.0,36,car,11,4,2,33577.0,1
55,2,rent,little,moderate,89804.0,36,car,31,3,3,35996.0,0
24,3,rent,rich,little,80310.0,48,appliances,9,2,0,23161.0,1
22,1,free,moderate,little,125435.0,12,car,23,3,3,39739.0,0
60,2,own,little,moderate,64915.0,48,car,3,4,0,53037.0,0
62,3,own,little,none,31839.0,36,furniture,36,4,0,47311.0,0
68,1,rent,little,none,92449.0,12,business,38,3,0,34658.0,0
48,2,own,little,moderate,123628.0,60,education,3,2,3,56132.0,0
40,3,own,none,moderate,248367.0,60,repairs,35,4,0,49745.0,1
59,2,own,little,little,48300.0,24,car,36,1,0,24389.0,0
27,2,own,moderate,little,139823.0,36,appliances,24,1,0,31029.0,0
49,3,own,moderate,moderate,92750.0,12,car,29,1,3,19590.0,0
60,3,own,little,moderate,100692.0,18,car,0,1,2,38713.0,0
47,1,own,moderate,moderate,176880.0,12,furniture,28,3,0,32962.0,0
56,0,rent,little,none,72631.0,24,car,15,4,0,40879.0,1
48,2,own,rich,moderate,109154.0,24,furniture,36,2,0,79817.0,0
35,2,own,little,moderate,189845.0,12,furniture,36,1,0,15560.0,0
53,2,own,moderate,little,183095.0,36,car,6,3,0,10860.0,0
19,2,own,rich,none,47469.0,12,appliances,39,2,2,71916.0,0
31,1,rent,none,rich,68339.0,6,furniture,32,3,1,54485.0,0
30,2,rent,none,none,90560.0,18,repairs,21,4,1,62568.0,1
46,1,rent,moderate,moderate,160872.0,18,appliances,26,1,0,38792.0,0
29,2,own,little,moderate,84904.0,18,car,28,2,3,57393.0,0
56,2,own,moderate,moderate,103740.0,12,education,15,2,2,42731.0,0
19,1,own,rich,little,209020.0,18,education,20,3,2,60602.0,0
49,1,own,none,moderate,80564.0,12,appliances,10,3,2,63314.0,0
30,2,own,little,none,238923.0,18,appliances,20,4,1,61624.0,0
63,2,own,little,little,37675.0,48,education,8,2,3,33219.0,1
44,1,own,rich,little,77991.0,12,car,26,1,1,46662.0,0
66,3,rent,moderate,rich,43517.0,36,furniture,38,1,2,27747.0,0
58,2,own,little,little,105875.0,12,appliances,21,2,1,54954.0,0
34,3,rent,moderate,moderate,154909.0,18,business,14,2,1,51108.0,0
57,2,own,moderate,moderate,89614.0,18,appliances,22,4,0,16326.0,0
48,2,own,none,little,74261.0,48,business,28,1,0,53264.0,0
51,3,free,moderate,none,43662.0,18,car,38,1,0,52847.0,0
41,2,free,little,moderate,270709.0,36,repairs,15,3,2,55216.0,1
62,2,own,little,none,97397.0,24,appliances,2,3,0,45834.0,0
52,1,own,little,rich,75261.0,12,car,15,1,2,55167.0,0
65,2,own,moderate,none,252084.0,48,car,7,2,0,50658.0,0
23,1,own,moderate,little,79919.0,18,education,25,2,2,28967.0,0
36,1,rent,little,little,57170.0,6,business,8,3,1,56360.0,0
47,0,free,moderate,little,64462.0,18,furniture,34,2,3,27850.0,0
24,0,rent,rich,moderate,59021.0,18,car,6,4,2,25771.0,1
27,3,own,little,none,52072.0,6,education,7,2,1,48804.0,0
58,1,rent,little,moderate,65117.0,24,furniture,34,2,0,8000.0,0
49,2,own,none,none,420404.0,18,furniture,38,2,1,32984.0,1
51,3,free,little,little,49519.0,24,education,35,3,1,39360.0,0
45,2,rent,rich,little,40324.0,6,appliances,5,2,3,68842.0,0
32,1,own,moderate,none,116637.0,60,education,6,1,0,41121.0,1
47,2,own,rich,moderate,94317.0,12,business,11,3,2,79667.0,0
54,2,own,rich,rich,146682.0,36,business,38,2,2,18192.0,0
46,2,own,moderate,little,70795.0,36,education,0,2,2,53491.0,0
39,2,rent,none,none,58624.0,12,furniture,24,4,0,56686.0,0
21,3,own,none,moderate,269475.0,12,furniture,11,2,2,28436.0,0
37,2,own,moderate,rich,37533.0,12,furniture,26,3,3,43379.0,0
49,1,own,little,little,122560.0,12,appliances,22,2,1,43111.0,0
53,2,rent,little,moderate,149370.0,12,appliances,18,3,0,64565.0,0
67,0,own,rich,none,161623.0,36,education,20,1,2,19044.0,0
21,3,rent,moderate,none,82287.0,18,appliances,20,2,1,78825.0,0
44,1,rent,little,little,46680.0,24,appliances,23,3,1,10805.0,1
34,1,free,little,little,242731.0,6,appliances,12,1,3,52628.0,0
29,3,own,moderate,moderate,75559.0,48,car,35,3,2,29276.0,0
39,2,own,little,little,247211.0,12,business,14,2,0,53586.0,0
34,1,own,moderate,rich,123111.0,18,education,0,3,1,33098.0,0
27,2,own,rich,little,73839.0,6,business,33,2,3,69228.0,0
18,3,own,moderate,little,125000.0,12,car,30,3,1,46810.0,0
39,1,rent,little,moderate,196906.0,36,business,31,1,3,37450.0,1
43,3,own,little,moderate,103700.0,36,furniture,35,2,3,24821.0,0
35,0,rent,little,rich,63415.0,36,appliances,28,1,1,51982.0,0
67,2,own,little,none,33775.0,24,business,9,2,1,53106.0,0
31,3,rent,moderate,little,76531.0,60,car,20,3,2,38466.0,1
64,1,rent,moderate,rich,160265.0,24,car,35,1,0,45529.0,0
46,2,rent,little,little,53841.0,18,business,23,2,3,50085.0,0
29,1,rent,little,moderate,148553.0,12,education,26,1,3,56540.0,0
53,2,rent,little,little,100400.0,6,education,20,4,1,27030.0,1
52,2,free,none,little,154399.0,24,business,17,1,1,36709.0,0
69,2,own,moderate,little,24257.0,18,appliances,3,2,1,55998.0,0
29,1,own,none,little,42100.0,24,car,17,3,0,43094.0,0
24,1,own,none,none,74790.0,12,education,8,4,1,11221.0,1
46,0,own,moderate,rich,302478.0,36,appliances,29,4,3,73660.0,0
28,1,own,rich,none,62783.0,60,appliances,34,4,3,60236.0,1
50,2,own,little,moderate,91485.0,18,car,29,1,3,13519.0,0
23,3,own,moderate,little,358771.0,36,car,38,2,0,33179.0,0
64,2,own,little,little,127667.0,48,car,5,1,0,73307.0,0
32,2,own,none,little,165343.0,60,appliances,13,4,0,53201.0,1
49,3,free,little,little,67145.0,18,furniture,28,4,0,19038.0,1
68,2,own,rich,moderate,200264.0,36,furniture,31,4,2,9745.0,0
28,3,rent,little,moderate,219441.0,12,car,13,1,2,13273.0,0
40,2,own,none,moderate,133380.0,24,car,19,4,2,36170.0,0
43,1,free,little,little,93753.0,36,business,8,3,1,57039.0,1
51,0,rent,moderate,little,138089.0,36,education,11,2,0,17374.0,1
63,2,rent,moderate,little,37220.0,12,education,13,4,0,55256.0,0
51,1,rent,little,little,189696.0,36,car,22,2,2,29187.0,0
46,1,own,moderate,rich,59310.0,18,furniture,33,1,2,11557.0,0
21,2,free,none,little,83520.0,12,appliances,15,4,0,38734.0,0
34,2,rent,little,rich,217626.0,24,car,17,3,2,80526.0,0
52,2,rent,none,moderate,190715.0,48,appliances,39,4,1,69183.0,1
30,1,rent,moderate,little,37321.0,60,car,32,3,1,36017.0,1
58,1,own,none,none,55916.0,36,car,4,3,1,48731.0,1
56,2,rent,little,moderate,144939.0,6,furniture,38,2,3,34527.0,0
32,3,own,moderate,little,34765.0,12,appliances,9,2,3,9556.0,0
46,2,own,none,none,231332.0,6,furniture,21,1,0,34038.0,0
46,3,own,moderate,little,105953.0,12,business,32,3,3,56494.0,0
28,2,free,moderate,little,230441.0,18,education,30,3,2,23818.0,0
69,2,own,little,rich,63137.0,18,car,5,2,1,64276.0,0
49,1,own,little,rich,66589.0,12,car,35,1,1,65057.0,0
19,2,own,moderate,little,183596.0,48,appliances,2,2,3,36881.0,1
64,2,rent,rich,little,82634.0,24,car,3,2,1,47000.0,0
31,2,rent,moderate,none,46885.0,36,business,26,1,1,68435.0,0
37,2,own,little,little,138259.0,18,repairs,37,3,1,51534.0,0
39,2,own,moderate,little,37971.0,18,car,24,3,2,71264.0,0
28,1,rent,little,moderate,234516.0,18,furniture,36,1,3,13420.0,1
44,2,free,moderate,none,110252.0,18,car,26,3,1,34528.0,0
20,1,rent,none,little,57885.0,24,car,35,1,1,39101.0,0
34,3,own,rich,rich,196244.0,24,car,35,1,1,67386.0,0
61,1,free,little,moderate,198327.0,36,education,6,2,0,45016.0,1
45,0,own,none,moderate,98937.0,48,business,29,3,2,31717.0,1
46,2,own,moderate,rich,386638.0,24,business,28,3,3,42999.0,0
38,2,own,rich,none,381325.0,12,appliances,39,1,1,54359.0,0
64,2,own,little,little,119852.0,48,car,4,2,2,39321.0,1
33,1,rent,moderate,little,187071.0,36,furniture,5,2,1,60087.0,0
54,2,own,little,none,216486.0,24,furniture,6,3,3,47096.0,0
37,1,own,moderate,moderate,49963.0,36,car,38,4,3,39561.0,0
23,3,own,little,moderate,117246.0,6,car,31,1,0,66222.0,0
36,3,own,little,moderate,65572.0,6,furniture,14,3,0,70897.0,0
22,2,own,little,rich,60250.0,12,appliances,12,3,0,66033.0,0
20,1,own,little,rich,106188.0,12,repairs,17,4,0,30485.0,0
18,2,own,little,none,111084.0,18,car,9,4,1,66447.0,1
55,0,rent,moderate,moderate,37526.0,12,appliances,39,2,2,63029.0,0
32,2,rent,little,little,121325.0,48,appliances,10,2,1,24390.0,1
51,1,rent,moderate,moderate,84917.0,24,furniture,39,2,0,38973.0,0
52,3,own,little,moderate,228377.0,18,car,39,2,0,67402.0,0
66,0,rent,none,moderate,198318.0,6,repairs,1,1,1,62197.0,0
42,2,free,none,moderate,59065.0,24,business,26,4,1,35548.0,1
41,2,rent,little,little,216997.0,12,repairs,7,3,2,25418.0,1
29,2,rent,moderate,moderate,136158.0,36,furniture,37,2,2,68400.0,0
35,0,own,little,moderate,86598.0,36,furniture,15,3,3,55126.0,1
32,3,free,none,rich,72598.0,24,car,23,1,2,45652.0,0
61,2,own,moderate,moderate,49583.0,12,repairs,22,2,2,30568.0,0
33,2,own,little,little,47534.0,36,car,13,1,0,57956.0,0
44,1,own,little,moderate,32982.0,18,car,26,2,0,26355.0,0
25,2,own,little,rich,99960.0,12,education,9,3,3,28722.0,0
63,2,free,little,moderate,28680.0,24,furniture,27,1,3,52231.0,0
42,0,own,moderate,moderate,58694.0,48,car,24,2,2,62811.0,0
34,1,own,moderate,moderate,146402.0,12,education,1,3,2,47565.0,0
46,3,rent,little,little,241822.0,48,furniture,32,3,3,38477.0,1
25,1,own,little,rich,49561.0,6,furniture,34,3,3,60964.0,0
32,1,own,little,little,142310.0,6,car,12,2,0,24206.0,0
44,2,rent,little,moderate,81977.0,36,education,4,3,3,27888.0,1
63,2,rent,none,little,72423.0,12,car,4,3,0,64559.0,0
67,0,own,little,little,108315.0,18,car,21,2,0,23724.0,1
69,2,rent,moderate,moderate,66642.0,12,business,33,1,3,12887.0,0
24,1,own,little,moderate,93854.0,18,furniture,0,3,3,27229.0,1
20,0,own,little,rich,103008.0,12,car,16,2,2,64577.0,0
46,0,own,moderate,rich,198065.0,36,education,8,1,2,61082.0,0
61,3,own,moderate,rich,225595.0,36,car,9,3,0,18656.0,0
41,1,rent,moderate,moderate,68932.0,60,car,14,2,0,30235.0,0
20,0,rent,moderate,moderate,83955.0,36,education,28,4,3,18216.0,1
37,2,own,moderate,moderate,159936.0,36,business,24,2,1,56458.0,1
63,3,own,little,moderate,88559.0,36,business,20,3,1,22983.0,0
32,1,rent,moderate,moderate,151539.0,48,furniture,16,1,3,53114.0,1
42,2,own,moderate,none,169621.0,12,furniture,26,1,0,41278.0,0
47,0,own,little,little,181954.0,18,business,27,1,0,46689.0,0
31,2,free,moderate,none,104054.0,36,car,22,3,1,14802.0,1
24,2,rent,little,little,49115.0,12,car,38,3,2,61064.0,0
34,2,free,little,little,89255.0,48,business,35,1,0,72837.0,0
61,1,own,moderate,little,72812.0,24,furniture,2,1,3,71646.0,0
37,1,rent,none,moderate,157359.0,18,business,32,1,0,46154.0,0
53,1,own,none,little,246541.0,36,car,6,1,0,8121.0,1
26,1,own,little,none,250742.0,18,furniture,4,2,2,38477.0,1
55,0,own,moderate,none,167932.0,60,appliances,25,3,1,49832.0,1
65,2,own,moderate,moderate,56338.0,60,furniture,16,4,2,47416.0,0
39,3,own,little,moderate,229095.0,36,education,16,1,3,17182.0,0
19,3,own,rich,none,127505.0,12,car,2,2,3,57803.0,0
41,3,own,rich,none,60182.0,12,car,2,4,2,58879.0,0
25,2,rent,none,moderate,165571.0,24,car,33,4,3,58926.0,1
28,2,own,little,rich,86454.0,48,furniture,7,1,3,32093.0,0
30,1,own,little,moderate,30647.0,12,repairs,5,1,0,18918.0,0
34,2,own,none,moderate,54821.0,12,appliances,36,2,3,36202.0,0
25,2,own,moderate,little,94922.0,6,education,21,1,0,66223.0,0
38,2,rent,none,moderate,92702.0,24,appliances,32,4,3,27570.0,1
35,2,own,little,little,52106.0,48,education,6,1,1,29373.0,1
47,1,rent,moderate,moderate,154917.0,6,furniture,39,2,2,25907.0,0
35,1,own,moderate,moderate,134842.0,12,car,18,2,1,37439.0,0
63,3,own,little,none,41712.0,36,business,9,2,2,52469.0,1
64,0,rent,moderate,none,479277.0,36,car,22,2,0,57189.0,1
48,2,rent,moderate,moderate,47631.0,36,furniture,1,2,1,22285.0,0
55,3,own,little,moderate,75008.0,36,appliances,20,1,2,63216.0,0
49,2,rent,little,little,123654.0,12,car,23,3,0,65751.0,0
28,2,own,moderate,moderate,75152.0,18,car,12,2,3,39857.0,0
62,1,rent,moderate,little,236231.0,60,car,4,3,3,20041.0,1
42,1,rent,none,little,88861.0,60,education,17,1,0,67622.0,1
50,3,rent,little,moderate,56782.0,24,car,10,2,2,51752.0,0
55,2,free,little,little,142730.0,36,education,36,3,0,79268.0,0
58,2,own,none,little,17333.0,60,furniture,31,3,2,19094.0,1
25,0,rent,none,none,135984.0,18,education,27,4,2,50241.0,1
28,0,own,little,little,214048.0,12,car,21,3,2,71417.0,0
39,3,own,rich,little,24736.0,36,repairs,27,4,3,53371.0,0
68,1,own,little,little,77466.0,60,furniture,0,4,2,8000.0,1
41,2,own,little,little,36765.0,36,business,5,3,0,8000.0,1
58,0,rent,little,little,99496.0,36,business,10,4,3,77355.0,1
34,2,own,little,rich,379311.0,18,furniture,32,3,2,33921.0,0
29,3,own,none,little,113274.0,6,car,15,4,3,53592.0,0
63,2,own,rich,none,86582.0,12,education,12,2,3,21595.0,0
49,1,own,none,little,18131.0,60,business,20,2,2,34759.0,1
32,2,free,rich,moderate,50834.0,24,furniture,38,2,2,62173.0,0
33,2,own,moderate,moderate,91143.0,6,car,23,3,0,50087.0,0
39,2,rent,moderate,moderate,104391.0,60,car,26,3,3,36898.0,1
45,3,rent,none,moderate,121281.0,24,furniture,36,1,1,59371.0,0
37,2,rent,rich,none,156507.0,36,car,2,3,3,43993.0,0
50,3,own,rich,little,57331.0,24,appliances,11,1,2,63023.0,0
27,2,rent,none,moderate,101119.0,12,car,6,1,1,37268.0,0
57,1,own,little,none,73293.0,24,furniture,19,2,1,50302.0,0
49,1,rent,rich,little,56218.0,60,business,14,3,2,80982.0,1
67,1,own,none,little,58506.0,6,appliances,0,3,3,47839.0,0
50,3,own,none,little,136560.0,36,furniture,9,1,1,57475.0,0
19,2,own,little,moderate,21194.0,12,car,13,1,1,13550.0,0
50,2,rent,moderate,little,32434.0,18,car,14,3,3,47640.0,0
50,1,own,moderate,little,660211.0,18,furniture,33,1,2,48686.0,1
58,1,own,little,moderate,66257.0,48,furniture,24,3,3,23185.0,1
30,2,own,moderate,moderate,238308.0,24,furniture,30,3,3,40127.0,0
47,2,free,little,little,94959.0,18,car,9,4,0,39776.0,1
50,1,rent,little,little,70478.0,36,appliances,36,1,1,25015.0,1
30,2,own,moderate,moderate,146432.0,6,car,5,2,2,35860.0,0
69,0,rent,moderate,none,103607.0,6,furniture,5,3,2,83032.0,0
43,1,own,moderate,moderate,88659.0,6,repairs,27,1,1,45401.0,0
39,2,own,moderate,rich,96144.0,36,business,37,1,1,50622.0,0
56,1,free,little,moderate,125044.0,24,furniture,13,1,1,78942.0,0
19,3,own,little,little,65321.0,48,car,12,3,2,8000.0,1
55,1,own,little,moderate,73931.0,24,repairs,12,3,3,83772.0,0
56,1,own,little,none,54912.0,12,car,9,3,3,58423.0,0
43,1,own,moderate,moderate,47836.0,36,business,15,1,2,22832.0,0
63,2,own,rich,none,299554.0,12,appliances,38,2,3,22675.0,0
67,2,own,little,none,57311.0,48,car,34,4,0,59356.0,1
32,2,own,little,little,179720.0,12,business,14,2,0,58960.0,0
51,0,own,rich,little,79738.0,12,repairs,22,3,2,52821.0,0
59,0,own,little,little,136528.0,24,education,36,3,3,27944.0,1
61,2,own,none,moderate,98602.0,6,furniture,7,3,0,49224.0,0
66,3,own,rich,little,33699.0,6,appliances,25,2,3,33399.0,0
57,3,rent,little,none,100445.0,24,education,21,2,1,40079.0,0
28,0,own,little,little,141979.0,12,business,4,3,3,27247.0,1
20,2,rent,moderate,little,55660.0,6,education,33,4,0,32799.0,0
23,3,rent,little,little,397531.0,12,car,26,4,0,8000.0,1
26,1,rent,little,none,160703.0,24,car,18,1,2,72060.0,0
23,3,own,little,moderate,161552.0,18,car,34,2,2,29813.0,0
26,1,own,rich,none,172181.0,12,car,19,4,1,69693.0,0
56,3,own,moderate,none,24333.0,24,car,37,3,0,36815.0,0
48,2,rent,little,moderate,150681.0,36,furniture,12,2,2,34295.0,1
49,3,own,moderate,little,386794.0,36,car,17,1,2,8000.0,1
58,2,rent,moderate,little,155694.0,18,appliances,17,1,2,79298.0,0
67,1,rent,moderate,little,84316.0,12,business,0,2,1,63889.0,0
29,3,own,little,rich,50555.0,24,education,31,3,1,27963.0,0
25,1,own,moderate,little,47710.0,48,furniture,24,4,0,61560.0,1
25,1,rent,none,little,44393.0,24,car,20,2,1,64274.0,0
